model,direction,ID,Question_EN,gt,cot,nocot,LLM_Level_Final,meta_counting_type,meta_domain_v2,meta_scene_consistency,meta_shot_transition_count,meta_content_style
Qwen3-VL-8B,gain,118,What is the difference in the number of volumes between the two parts of the books mentioned in the video?,D,D,B,3,object,instructional-media,edited_with_cuts,2.0,recorded_course_or_ppt
Qwen3-VL-8B,gain,169,How many times in total did the woman in the video lift the dumbbell with one hand?,D,D,C,2,action,real-world,edited_with_cuts,1.0,other
Qwen3-VL-8B,gain,221,How many items is the man showing in his hands in the video?,D,D,B,1,object,real-world,edited_with_cuts,6.0,recorded_course_or_ppt
Qwen3-VL-8B,gain,343,How many times in total were seasonings added throughout the cooking process?,D,D,B,3,event,real-world,edited_with_cuts,3.0,other
Qwen3-VL-8B,gain,353,How many times does the man in the white top appear throughout the video? (Each camera cut counts as one appearance; back views are not included.),D,D,C,2,event,real-world,edited_with_cuts,7.0,other
Qwen3-VL-8B,gain,357,"In the process of preparing the ingredients, which of the following ingredients is cut the most times?",D,D,A,3,action,real-world,edited_with_cuts,5.0,other
Qwen3-VL-8B,gain,389,"During the process of making the seasoning, how many types of seasonings in total were ground in the stone mortar?",D,D,C,2,object,real-world,edited_with_cuts,3.0,other
Qwen3-VL-8B,gain,401,How many times did the person in the light-colored top add seasoning to the bowl?,D,D,B,2,action,real-world,edited_with_cuts,9.0,other
Qwen3-VL-8B,gain,421,"According to the video, how many types of food with strawberries were shown in total?",D,D,C,2,event,real-world,edited_with_cuts,25.0,other
Qwen3-VL-8B,gain,430,"In the video, a woman in a black padded jacket is digging for caterpillar fungus. How many digging motions did she make in total?",D,D,C,2,action,real-world,edited_with_cuts,35.0,other
Qwen3-VL-8B,gain,451,What is the result of multiplying the number of types of non-liquid ingredients added to the yellow bowl by the number of types of non-liquid ingredients added to the black pot?,D,D,A,3,object,real-world,edited_with_cuts,7.0,other
Qwen3-VL-8B,gain,478,"In the video, how many times does the man point forward with his left hand and his right hand, respectively?",D,D,C,2,action,real-world,edited_with_cuts,4.0,other
Qwen3-VL-8B,gain,555,How many times did a clear picture of a treeshrew licking a pitcher plant appear?,D,D,A,2,event,real-world,edited_with_cuts,7.0,other
Qwen3-VL-8B,gain,592,"In the video, how many different styles of clothing did the woman show in total?",D,D,C,2,object,real-world,edited_with_cuts,24.0,other
Qwen3-VL-8B,gain,593,"When making mooncakes, what is the total number of times if you add the number of attempts using a mold to the number of times you successfully made them?",D,D,B,3,action,real-world,edited_with_cuts,6.0,other
Qwen3-VL-8B,gain,627,"In the video, how many vegetables were picked from the ground in total? (including Chinese cabbage and chili peppers)",D,D,A,3,object,real-world,edited_with_cuts,1.0,other
Qwen3-VL-8B,gain,650,How many times is the iron used in the video during the hat-making process? (Each time the iron touches and is lifted from the fabric counts as one use.),D,D,A,1,action,real-world,edited_with_cuts,10.0,other
Qwen3-VL-8B,gain,661,"In the video, how many times does the elderly woman in the red top scoop up white liquid with a silver container and pour it into a filter cloth?",D,D,A,2,action,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,690,"In the video, how many times in total does the frog kick its legs from a curled to a straight position?",D,D,C,2,action,real-world,edited_with_cuts,2.0,other
Qwen3-VL-8B,gain,705,How many times did the red water ladle appear during the food preparation?,D,D,C,2,object,real-world,edited_with_cuts,10.0,other
Qwen3-VL-8B,gain,720,"In the video, how many different types of processing does the man in camouflage and a hat perform on the bamboo with a knife?",D,D,A,2,action,real-world,edited_with_cuts,10.0,other
Qwen3-VL-8B,gain,742,How many times in total does the red race car appear on the track in the entire video?,D,D,C,2,object,real-world,edited_with_cuts,13.0,other
Qwen3-VL-8B,gain,835,"In the video, in how many different locations do the white-haired man and the man with the hat appear at the same time?",D,D,A,2,event,real-world,edited_with_cuts,9.0,other
Qwen3-VL-8B,gain,838,How many total digging motions did the person holding the shovel perform in the video?,D,D,B,2,action,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,845,"What is the difference between the number of times the man in the camouflage top touches the silver cylinder with both hands, and the number of times he touches it with a single hand?",D,D,C,3,action,real-world,edited_with_cuts,0.0,other
Qwen3-VL-8B,gain,873,How many times did the woman in the purple top spray?,D,D,B,2,action,real-world,edited_with_cuts,9.0,other
Qwen3-VL-8B,gain,881,How many types of seasonings did the woman in the video add to the large black pot in total?,D,D,C,2,object,real-world,edited_with_cuts,10.0,other
Qwen3-VL-8B,gain,909,What is the total sum of the number of flames and flags on the wall? (Three consecutive flags count as one),D,D,B,3,object,virtual-world,continuous_shot,0.0,game_livestream
Qwen3-VL-8B,gain,910,How many times in total did the male player in the yellow shirt hit the ball?,D,D,C,2,action,real-world,edited_with_cuts,5.0,other
Qwen3-VL-8B,gain,977,"In the video, between the male character pinning on his badge and the two of them appearing in the office, how many split screens contrasting the new and old appear in total?",D,D,B,2,event,real-world,edited_with_cuts,5.0,other
Qwen3-VL-8B,gain,1001,"How many times do scenes of the actor applying makeup appear in the video, and how many makeup tools are used each time?",D,D,C,2,event,real-world,edited_with_cuts,18.0,other
Qwen3-VL-8B,gain,1035,"Based on the sports and scenes presented in the video, from a first-person perspective, how many times did an activity involving contact with water occur?",D,D,C,2,event,real-world,edited_with_cuts,33.0,other
Qwen3-VL-8B,gain,1056,How many times did the woman in the video turn?,D,D,C,1,action,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,1061,"Of the two types of planets introduced in the video, which are the largest planets by volume in each category, respectively? By what factor do their volumes differ?",D,D,A,3,object,real-world,edited_with_cuts,2.0,recorded_course_or_ppt
Qwen3-VL-8B,gain,1072,How many times do snowy scenes appear in the video?,D,D,B,1,event,instructional-media,edited_with_cuts,16.0,other
Qwen3-VL-8B,gain,1081,How many chemical elements appeared in the video?,D,D,C,2,object,instructional-media,edited_with_cuts,3.0,other
Qwen3-VL-8B,gain,1089,"How many times do ""didadid"" and the corresponding action appear in the video?",D,D,B,2,action,virtual-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,1100,How many people were interviewed in the video?,D,D,B,2,object,real-world,edited_with_cuts,3.0,other
Qwen3-VL-8B,gain,1117,What is the difference in quantity between the flags shown individually and the national flags presented collectively in the video?,D,D,B,3,object,instructional-media,edited_with_cuts,3.0,other
Qwen3-VL-8B,gain,1121,How many good items are shown in the video?,D,D,B,2,object,real-world,edited_with_cuts,13.0,other
Qwen3-VL-8B,gain,1180,How many more liters of fuel does the fighter jet in the video have with full drop tanks compared to the centerline drop tank?,D,D,C,3,object,instructional-media,continuous_shot,0.0,recorded_course_or_ppt
Qwen3-VL-8B,gain,1196,"If you bought this piece of menswear from the video and recommended it to your bestie, how would you answer if she asked what the discount was compared to the retail store price?",D,D,C,3,object,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,1197,How many types of ingredients were prepared in the video in total?,D,D,C,2,object,real-world,edited_with_cuts,23.0,other
Qwen3-VL-8B,gain,1204,How many steps are there in the method demonstrated by the person in the video? (Count opening and removing as one step.),D,D,C,3,event,real-world,edited_with_cuts,7.0,other
Qwen3-VL-8B,gain,1213,How many people appeared in the video clip?,D,D,B,1,object,instructional-media,edited_with_cuts,1.0,other
Qwen3-VL-8B,gain,1217,How many kinds of exercise equipment appear in the video?,D,D,C,2,object,real-world,edited_with_cuts,11.0,other
Qwen3-VL-8B,gain,1224,How many monitors are in the office in the video?,D,D,B,1,object,real-world,edited_with_cuts,4.0,other
Qwen3-VL-8B,gain,1235,"How many books with the words ""illustrated catalog"" on them did the person in the video take out in total?",D,D,C,2,object,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,1251,How many circles are there next to the pink flower in the video?,D,D,C,2,object,real-world,edited_with_cuts,2.0,other
Qwen3-VL-8B,gain,1335,How many types of real animals appeared in the video?,D,D,A,2,object,real-world,edited_with_cuts,23.0,other
Qwen3-VL-8B,gain,1337,How many types of food are shown in the video?,D,D,C,2,object,instructional-media,continuous_shot,0.0,recorded_course_or_ppt
Qwen3-VL-8B,gain,1388,How many pieces of furniture does the vlogger show the price for in the video?,D,D,A,2,object,instructional-media,edited_with_cuts,12.0,other
Qwen3-VL-8B,gain,1425,Approximately what year was this descendant of Lin Zexu in the video born?,D,D,C,3,event,instructional-media,edited_with_cuts,14.0,other
Qwen3-VL-8B,gain,1449,How many kinds of agricultural products from Jianli are introduced in the video?,D,D,B,2,object,instructional-media,edited_with_cuts,15.0,other
Qwen3-VL-8B,gain,1502,"How many places in the video were wiped with the white cloth strip? (In the same scene, different locations are all counted towards the total.)",D,D,C,2,event,real-world,edited_with_cuts,4.0,other
Qwen3-VL-8B,gain,283,How many people appeared in the video clip?,D,D,B,1,object,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,1143,How many people appeared in the video clip?,D,D,C,1,object,instructional-media,edited_with_cuts,4.0,other
gemini-3-flash-preview,gain,13,How many pieces of clothing did the lady in the video touch in total?,D,D,B,2,object,real-world,edited_with_cuts,4.0,other
gemini-3-flash-preview,gain,12,How many cardboard boxes are used in the video?,A,A,D,1,object,instructional-media,edited_with_cuts,1.0,other
gemini-3-flash-preview,gain,22,How many fewer solid-colored discs are there than multi-colored discs in this video clip?,C,C,A,3,object,instructional-media,edited_with_cuts,0.0,other
gemini-3-flash-preview,gain,25,How many flower names did the child in the khaki vest mention in this video clip?,A,A,D,2,event,real-world,edited_with_cuts,1.0,other
gemini-3-flash-preview,gain,15,How many items did the visitor obtain in the video?,D,D,A,2,object,instructional-media,edited_with_cuts,3.0,other
gemini-3-flash-preview,gain,34,How many empty bottles were shown in the video in total?,C,C,B,2,object,real-world,edited_with_cuts,15.0,other
gemini-3-flash-preview,gain,37,Which empty bottle shown in the video is the most expensive?,D,D,C,3,object,real-world,edited_with_cuts,15.0,other
gemini-3-flash-preview,gain,80,How many more adults than children are there in the group photo in this video?,C,C,A,3,object,real-world,edited_with_cuts,2.0,other
gemini-3-flash-preview,gain,63,How many items in total are vacuum-sealed in the video?,B,B,A,1,object,real-world,edited_with_cuts,44.0,other
gemini-3-flash-preview,gain,77,How many Hellobikes appear in the video?,A,A,D,1,object,real-world,edited_with_cuts,1.0,other
gemini-3-flash-preview,gain,117,How many vehicles in total passed by in the motor vehicle lane to the left of the person filming in the video?,C,C,D,1,object,instructional-media,continuous_shot,0.0,other
gemini-3-flash-preview,gain,107,Approximately how many black and white movies did the author count in the video?,B,B,C,3,object,instructional-media,edited_with_cuts,11.0,other
gemini-3-flash-preview,gain,142,How many kinds of food did the man in the video order?,D,D,C,2,object,real-world,edited_with_cuts,4.0,other
gemini-3-flash-preview,gain,167,How many shot transitions are there in the video?,D,D,C,2,event,instructional-media,edited_with_cuts,6.0,other
gemini-3-flash-preview,gain,179,How many times was the action shown in the video performed?,C,C,B,1,action,real-world,continuous_shot,1.0,recorded_course_or_ppt
gemini-3-flash-preview,gain,168,"Based on the video, how many rolls of film did the child push in total?",A,A,C,1,object,real-world,edited_with_cuts,1.0,other
gemini-3-flash-preview,gain,204,How many times as many cats as dogs are there in the video clip?,B,B,C,3,object,real-world,edited_with_cuts,15.0,other
gemini-3-flash-preview,gain,201,"In the specified video clip, how many times in total did the man sprinkle the powdery substance onto the snack?",B,B,C,2,action,real-world,continuous_shot,0.0,other
gemini-3-flash-preview,gain,287,How many men appeared in the video?,B,B,A,2,object,real-world,edited_with_cuts,17.0,other
gemini-3-flash-preview,gain,324,How many colors of jerseys appear on the court in this video?,C,C,B,2,object,real-world,edited_with_cuts,2.0,other
