model,direction,ID,Question_EN,gt,cot,nocot,LLM_Level_Final,meta_counting_type,meta_domain_v2,meta_scene_consistency,meta_shot_transition_count,meta_content_style
gemini-3-flash-preview,loss,551,How many times did the action of picking fruit from the tree by hand occur?,C,B,C,2,action,real-world,edited_with_cuts,1.0,other
gemini-3-flash-preview,loss,568,"Throughout the video, how many black sea urchins did the larger, all-orange fish clear? (Repeated footage is counted).",A,D,A,2,action,real-world,edited_with_cuts,8.0,other
gemini-3-flash-preview,loss,585,"In the video, how many times in total were dishes brought to the table?",C,D,C,1,action,real-world,edited_with_cuts,3.0,other
gemini-3-flash-preview,loss,502,"After the baking is complete, how many times does the woman in the purple top strike the clay casing with a tool?",D,B,D,2,action,real-world,edited_with_cuts,7.0,other
gemini-3-flash-preview,loss,611,How many times did the boy in the white shirt with a fish pattern turn his head to look at the girl?,D,C,D,2,action,real-world,edited_with_cuts,0.0,other
gemini-3-flash-preview,loss,620,How many more crabs were scrubbed with a pink brush than were cut in half? (Count only the visible processing.),C,D,C,3,action,real-world,edited_with_cuts,7.0,other
gemini-3-flash-preview,loss,627,"In the video, how many vegetables were picked from the ground in total? (including Chinese cabbage and chili peppers)",D,A,D,3,object,real-world,edited_with_cuts,1.0,other
gemini-3-flash-preview,loss,648,How many monkeys running in the desert appeared in total in the video? (Repeated appearances are included in the count.),C,D,C,2,object,real-world,edited_with_cuts,4.0,other
gemini-3-flash-preview,loss,652,How many times did hand-sewing appear during the hat-making process? (Shot changes are included in the count.),D,C,D,2,event,real-world,edited_with_cuts,26.0,other
gemini-3-flash-preview,loss,673,What is the difference between the number of types of non-liquid ingredients placed in the silver basin and the number of types placed in the black pot?,A,D,A,3,object,real-world,edited_with_cuts,11.0,other
gemini-3-flash-preview,loss,671,"In the video, how many times in total did the elderly person in the blue top spread the straw?",C,A,C,2,action,real-world,edited_with_cuts,6.0,other
gemini-3-flash-preview,loss,681,How many different types of ingredients appeared during the barbecue?,D,A,D,2,object,real-world,edited_with_cuts,10.0,other
gemini-3-flash-preview,loss,692,Multiple people in the video are participating in the activity of peeling vegetable leaves. How many leaves did the elderly person in the red top peel off in total? (Only a successfully peeled leaf counts as one.),C,A,C,2,action,real-world,edited_with_cuts,1.0,other
gemini-3-flash-preview,loss,717,"Throughout the entire video, how many times did the woman in the yellow safety helmet press her hands together in front of her chest? (It only counts as one time if her hands are completely touching.)",B,D,B,2,action,real-world,edited_with_cuts,1.0,other
gemini-3-flash-preview,loss,716,"In the video, how many times in total did the person wearing a watch lift the bucket?",B,A,B,2,action,real-world,edited_with_cuts,7.0,other
gemini-3-flash-preview,loss,725,"On the basketball court, how many more successful shots than blocked shots were there for all players?",D,C,D,3,event,real-world,edited_with_cuts,11.0,other
gemini-3-flash-preview,loss,732,How many more saves did the player in the green jersey make than the player in the yellow jersey?,A,C,A,3,event,real-world,edited_with_cuts,4.0,other
gemini-3-flash-preview,loss,767,How many times in total were ingredients added to the pot during the cooking process?,C,A,C,2,action,real-world,edited_with_cuts,10.0,other
gemini-3-flash-preview,loss,757,"In the video, what is the difference between the number of times the man in the black jacket appears alone and the number of times he appears together with the woman in the black top?",B,D,B,3,event,real-world,edited_with_cuts,12.0,other
gemini-3-flash-preview,loss,784,"How many times in total is a woman in a black down jacket, who is trying to open a wooden crate with a crowbar, shown holding the crowbar with both hands? (Camera cuts are counted).",A,B,A,2,event,real-world,edited_with_cuts,7.0,other
gemini-3-flash-preview,loss,783,"How many times does the artwork made of glass, wooden boards, discarded shuttlecocks, and other materials appear in the video?",A,C,A,2,object,real-world,edited_with_cuts,1.0,other
gemini-3-flash-preview,loss,815,How many times in total did the blonde girl appear with long hair flowing over her shoulders and hair accessories on top of her head?,D,B,D,2,object,real-world,edited_with_cuts,9.0,other
gemini-3-flash-preview,loss,827,How many different training exercises did the man in the white top and pants do in total?,B,C,B,2,event,real-world,edited_with_cuts,5.0,recorded_course_or_ppt
gemini-3-flash-preview,loss,832,What is the shooting percentage of the man in the grey top on the basketball court?,D,C,D,3,event,real-world,edited_with_cuts,29.0,other
gemini-3-flash-preview,loss,847,How many times did the man in the camouflage top jump with one hand?,B,C,B,2,action,real-world,continuous_shot,0.0,other
gemini-3-flash-preview,loss,846,"On the badminton court, which type of shot does the lady in the white top use most often?",D,C,D,3,action,real-world,edited_with_cuts,6.0,other
gemini-3-flash-preview,loss,850,"In the video, how many different types of items is the woman performing on the unicycle balancing on her head?",B,A,B,2,object,real-world,edited_with_cuts,3.0,other
gemini-3-flash-preview,loss,833,How many times in total did the woman in the white top and black pants hit the ball?,D,B,D,3,action,real-world,edited_with_cuts,1.0,other
gemini-3-flash-preview,loss,867,What is the proportion of shots made by the man wearing the blue number 66 jersey out of the total number of shots made?,B,C,B,3,event,real-world,edited_with_cuts,6.0,other
gemini-3-flash-preview,loss,891,How many times did the video switch to a shot of a person?,C,A,C,2,event,real-world,edited_with_cuts,4.0,other
gemini-3-flash-preview,loss,873,How many times did the woman in the purple top spray?,D,A,D,2,action,real-world,edited_with_cuts,9.0,other
gemini-3-flash-preview,loss,897,What is the total number of times the person in the blue top chops and cuts the mutton in the video?,C,D,C,3,action,real-world,edited_with_cuts,5.0,other
gemini-3-flash-preview,loss,901,How many different types of gym equipment appear in the gym in the video?,B,D,B,2,object,real-world,edited_with_cuts,1.0,other
gemini-3-flash-preview,loss,907,How many times does a serving motion appear in the video?,B,A,B,1,action,real-world,edited_with_cuts,4.0,other
gemini-3-flash-preview,loss,908,"In the video, what is the total number of dashes made by all blue team heroes towards red team heroes?",B,C,B,3,action,virtual-world,continuous_shot,0.0,game_livestream
gemini-3-flash-preview,loss,906,How many points in total did the team of the man in the pink top and shorts in the video score?,C,B,C,3,event,real-world,edited_with_cuts,9.0,other
gemini-3-flash-preview,loss,917,"In the video, how many times does the shuttlecock hit the ground?",C,B,C,2,event,real-world,edited_with_cuts,5.0,other
gemini-3-flash-preview,loss,904,How many times did the man in the black and yellow color-blocked outfit enter the frame from the right while the woman in pink was throwing the badminton racket backward?,A,C,A,2,action,real-world,edited_with_cuts,7.0,other
gemini-3-flash-preview,loss,946,"How many times in total was the ""sweeping"" action performed with the broom covered by a red plastic bag in the video?",C,A,C,2,action,instructional-media,edited_with_cuts,1.0,other
gemini-3-flash-preview,loss,950,What is the difference between the number of men who appear indoors in the video and the number of umbrellas held by women?,C,D,C,3,object,instructional-media,edited_with_cuts,3.0,other
gemini-3-flash-preview,loss,863,How many times did the man in camouflage-patterned clothes do a handstand on the white rack?,A,D,A,2,action,real-world,edited_with_cuts,0.0,other
gemini-3-flash-preview,loss,968,How many more times did the woman wearing a white jacket at the beginning of the video wear earrings than she wore a necklace throughout the entire video?,D,A,D,3,object,instructional-media,edited_with_cuts,4.0,other
gemini-3-flash-preview,loss,978,"Based on the video, during the transition of the models from blurry to clear, how many of their faces are shown completely and clearly enough for their facial features to be recognizable?",C,D,C,2,object,real-world,edited_with_cuts,3.0,other
gemini-3-flash-preview,loss,994,"In the video, how many times are rescuers shown performing a water rescue?",B,C,B,2,event,real-world,edited_with_cuts,4.0,other
gemini-3-flash-preview,loss,993,"In the video, from when the character starts fanning themselves in the courtyard to the final overhead shot of the building, how many times are eaves or roofs shown?",D,C,D,2,object,real-world,edited_with_cuts,14.0,other
gemini-3-flash-preview,loss,976,How many times does the Chinese national flag appear in the video?,A,D,A,1,object,real-world,edited_with_cuts,39.0,other
gemini-3-flash-preview,loss,999,"Based on the video, in the scenes showing different segments of the protagonist's career, how many times is the protagonist seen using a mobile phone? (Excluding close-ups of the phone screen.)",C,B,C,2,event,real-world,edited_with_cuts,5.0,other
gemini-3-flash-preview,loss,963,The number of items held by the short-haired woman in the video changes. What is the product of the maximum and minimum number of items she holds?,B,D,B,3,object,instructional-media,edited_with_cuts,2.0,other
gemini-3-flash-preview,loss,1029,"In the video, how many times does the little girl's father look at her, from the moment she starts trying on the red sweater until she finally puts it on and is praised by her grandmother for the beautiful clothes?",B,A,B,2,event,real-world,edited_with_cuts,6.0,other
gemini-3-flash-preview,loss,1028,"In the video, for how many aspects in total did the head of the Zhengzhou Culture and Tourism Bureau apologize to Handan?",C,B,C,2,event,real-world,edited_with_cuts,39.0,other
gemini-3-flash-preview,loss,1041,"In the video, from the start of the bamboo weaving to the end of the meeting with the team in formal wear in the conference room, how many hand close-up shots (showing only hand movements, not the full person) appeared?",A,D,A,2,event,real-world,edited_with_cuts,8.0,other
gemini-3-flash-preview,loss,1070,How many coffins containing mummies are shown in the video in total?,A,C,A,2,object,real-world,edited_with_cuts,7.0,other
gemini-3-flash-preview,loss,1094,How many chemical terms are in the video?,C,D,C,2,object,instructional-media,edited_with_cuts,17.0,recorded_course_or_ppt
gemini-3-flash-preview,loss,1127,How many types of animals (broad categories) appeared in the video in total?,D,B,D,2,object,real-world,edited_with_cuts,32.0,other
gemini-3-flash-preview,loss,1125,How many swimming rings did the vlogger throw into the basin in the video?,D,B,D,1,object,real-world,edited_with_cuts,9.0,other
gemini-3-flash-preview,loss,1130,How many chickens appeared in the video?,A,D,A,1,object,real-world,continuous_shot,0.0,other
gemini-3-flash-preview,loss,1136,How many kinds of animals appeared in the video clip?,B,D,B,2,object,instructional-media,edited_with_cuts,5.0,other
gemini-3-flash-preview,loss,1145,How many paintings appeared in the video?,A,D,A,1,object,real-world,continuous_shot,1.0,other
gemini-3-flash-preview,loss,1124,How many times did this man scrape down his leg with the tool?,C,B,C,2,action,real-world,continuous_shot,0.0,other
gemini-3-flash-preview,loss,1172,How many different paintings appeared in the video?,C,D,C,2,object,instructional-media,edited_with_cuts,9.0,other
gemini-3-flash-preview,loss,1177,How many power lines are in the sky after the teal and orange scenes in the video?,C,D,C,2,object,instructional-media,edited_with_cuts,7.0,other
gemini-3-flash-preview,loss,1204,How many steps are there in the method demonstrated by the person in the video? (Count opening and removing as one step.),D,A,D,3,event,real-world,edited_with_cuts,7.0,other
gemini-3-flash-preview,loss,1214,How many black flags are there in the video clip?,D,B,D,1,object,instructional-media,continuous_shot,0.0,other
gemini-3-flash-preview,loss,1219,How many people appeared in this video?,D,C,D,2,object,instructional-media,edited_with_cuts,5.0,other
